"player_id","name","week","team","number","position","dob"
"00-0035602","Alex  Bachman",1,"LV","81","WR","05/29/1996"
"00-0035602","Alex Bachman",2,"HOU","","WR","05/29/1996"
"00-0035603","Kendall Blanton",2,"KC","86","TE","11/10/1995"
"00-0035607","Marquise Copeland",2,"LAR","93","DT","05/09/1997"
"00-0035617","Troy  Reeder",1,"LAR","51","ILB","09/13/1994"
"00-0035617","Troy Reeder",2,"LAR","51","ILB","09/13/1994"
"00-0035621","Nsimba Webster",2,"CHI","","WR","01/27/1996"
"00-0035623","Chandler Brewer",2,"JAX","","T","06/12/1997"
"00-0035625","Juan  Thornhill",1,"PIT","22","FS","10/19/1995"
"00-0035625","Juan Thornhill",2,"CLE","22","FS","10/19/1995"
"00-0035628","D'Ernest Johnson",2,"JAX","30","RB","02/27/1996"
"00-0035629","Jonah  Williams",1,"ARI","73","T","11/17/1997"
"00-0035629","Jonah Williams",2,"CIN","73","T","11/17/1997"
"00-0035630","Chris  Lindstrom",1,"ATL","63","G","02/28/1997"
"00-0035630","Chris Lindstrom",2,"ATL","63","G","02/08/1997"
"00-0035631","Drew  Sample",1,"CIN","89","TE","04/16/1996"
"00-0035631","Drew Sample",2,"CIN","89","TE","04/16/1996"
"00-0035632","Amani  Hooker",1,"TEN","37","SS","06/14/1998"
"00-0035632","Amani Hooker",2,"TEN","37","FS","06/14/1998"
"00-0035633","Corey  Ballentine",1,"NE","39","CB","04/13/1996"
"00-0035633","Corey Ballentine",2,"GB","","CB","04/13/1996"
"00-0035636","L.J.  Collier",1,"ARI","91","DT","09/12/1995"
"00-0035636","L.J. Collier",2,"ARI","91","DE","09/12/1995"
"00-0035637","Rock  Ya-Sin",1,"DET","23","CB","05/23/1996"
"00-0035637","Rock Ya-Sin",2,"BAL","26","CB","05/23/1996"
"00-0035638","Greedy Williams",2,"PHI","26","CB","12/03/1997"
"00-0035639","Parris Campbell",2,"NYG","1","WR","03/08/1996"
"00-0035640","DK  Metcalf",1,"PIT","4","WR","12/14/1997"
"00-0035640","D.K. Metcalf",2,"SEA","14","WR","12/14/1997"
"00-0035642","Josh  Hines-Allen",1,"JAX","41","DE","07/13/1997"
"00-0035642","Josh Allen",2,"JAX","41","OLB","12/30/1991"
"00-0035643","Jeffery  Simmons",1,"TEN","98","DT","07/28/1997"
"00-0035643","Jeffery Simmons",2,"TEN","98","DT","07/28/1997"
"00-0035644","Noah  Fant",1,"CIN","86","TE","11/20/1997"
"00-0035644","Noah Fant",2,"SEA","87","TE","11/20/1997"
"00-0035645","Gunner  Olszewski",1,"NYG","80","WR","11/26/1996"
"00-0035645","Gunner Olszewski",2,"PIT","80","WR","11/26/1996"
"00-0035646","Sione Takitaki",2,"CLE","44","OLB","06/08/1995"
"00-0035647","Montez  Sweat",1,"CHI","98","DE","09/04/1996"
"00-0035647","Montez Sweat",2,"WAS","90","DE","09/04/1996"
"00-0035649","Nate Davis",2,"CHI","64","G","09/23/1996"
"00-0035654","Chase Winovich",2,"MIA","50","DE","04/19/1995"
"00-0035655","Will  Harris",1,"WAS","3","SS","12/19/1995"
"00-0035655","Will Harris",2,"DET","25","SS","12/19/1995"
"00-0035656","Khalen  Saunders",1,"JAX","96","DT","08/09/1996"
"00-0035656","Khalen Saunders",2,"NO","99","DT","08/09/1996"
"00-0035657","Damien Harris",2,"BUF","37","RB","02/11/1997"
"00-0035659","Terry  McLaurin",1,"WAS","17","WR","09/15/1995"
"00-0035659","Terry McLaurin",2,"WAS","17","WR","04/15/1996"
"00-0035662","Marquise  Brown",1,"KC","5","WR","06/04/1997"
"00-0035662","Marquise Brown",2,"ARI","5","WR","06/04/1997"
"00-0035663","Taylor  Rapp",1,"BUF","9","FS","12/22/1997"
"00-0035663","Taylor Rapp",2,"BUF","24","SS","12/22/1997"
"00-0035665","David Long",2,"LV","22","CB","02/06/1998"
"00-0035666","Bobby Evans",2,"MIN","71","G","03/24/1997"
"00-0035667","Greg  Gaines",1,"TB","96","NT","05/06/1996"
"00-0035667","Greg Gaines",2,"TB","91","NT","05/06/1996"
"00-0035668","David  Edwards",1,"BUF","76","G","03/20/1997"
"00-0035668","David Edwards",2,"BUF","73","G","03/20/1997"
"00-0035669","Nick  Scott",1,"CAR","21","FS","05/17/1995"
"00-0035669","Nick Scott",2,"CIN","33","SS","05/17/1995"
"00-0035671","Jace Sternberger",2,"BUF","","TE","06/26/1996"
"00-0035672","Cody  Barton",1,"TEN","50","ILB","11/13/1996"
"00-0035672","Cody Barton",2,"WAS","57","MLB","11/13/1996"
"00-0035674","Jerry  Tillery",1,"KC","99","DE","10/08/1996"
"00-0035674","Jerry Tillery",2,"LV","99","DT","10/08/1996"
"00-0035676","A.J.  Brown",1,"PHI","11","WR","06/30/1997"
"00-0035676","A.J. Brown",2,"PHI","11","WR","06/30/1997"
"00-0035678","Dre'Mont  Jones",1,"TEN","45","OLB","01/05/1997"
"00-0035678","Dre'Mont Jones",2,"SEA","93","DE","01/05/1997"
"00-0035679","Connor  McGovern",1,"BUF","66","C","11/03/1997"
"00-0035679","Connor McGovern",2,"BUF","66","G","11/03/1997"
"00-0035680","Quincy  Williams",1,"NYJ","56","OLB","08/28/1996"
"00-0035680","Quincy Williams",2,"NYJ","56","ILB","08/28/1996"
"00-0035681","Mike Edwards",2,"KC","32","FS","05/18/1996"
"00-0035683","Dexter  Lawrence",1,"NYG","97","NT","11/12/1997"
"00-0035683","Dexter Lawrence",2,"NYG","97","NT","11/12/1997"
"00-0035685","David  Montgomery",1,"DET","5","RB","06/07/1997"
"00-0035685","David Montgomery",2,"DET","32","RB","06/07/1997"
"00-0035686","Michael  Deiter",1,"WAS","60","C","09/03/1996"
"00-0035686","Michael Deiter",2,"HOU","63","C","09/03/1996"
"00-0035687","Bobby  Okereke",1,"NYG","58","ILB","07/29/1996"
"00-0035687","Bobby Okereke",2,"NYG","58","MLB","07/29/1996"
"00-0035688","Trey  Pipkins",1,"LAC","79","T","09/05/1996"
"00-0035688","Trey Pipkins",2,"LAC","79","T","09/05/1996"
"00-0035689","Dawson  Knox",1,"BUF","88","TE","11/14/1996"
"00-0035689","Dawson Knox",2,"BUF","88","TE","11/14/1996"
"00-0035692","Clelin Ferrell",2,"SF","99","DE","05/17/1997"
"00-0035693","Johnathan Abram",2,"NO","24","SS","10/25/1996"
"00-0035694","Greg Little",2,"HOU","75","T","11/04/1997"
"00-0035695","Trayvon Mullen",2,"BAL","27","CB","09/20/1997"
"00-0035696","Duke Shelley",2,"LAR","20","CB","10/08/1996"
"00-0035697","Germaine  Pratt",1,"LV","57","OLB","05/21/1996"
"00-0035697","Germaine Pratt",2,"CIN","57","OLB","05/21/1996"
"00-0035698","Chuma  Edoga",1,"JAX","55","T","05/25/1997"
"00-0035698","Chuma Edoga",2,"DAL","70","T","05/25/1997"
"00-0035699","Jamel  Dean",1,"TB","35","CB","10/15/1996"
"00-0035699","Jamel Dean",2,"TB","35","CB","10/15/1996"
"00-0035700","Josh  Jacobs",1,"GB","8","RB","02/11/1998"
"00-0035700","Josh Jacobs",2,"LV","28","RB","02/11/1998"
"00-0035702","Dalton  Risner",1,"CIN","66","G","07/13/1995"
"00-0035703","Miles Boykin",2,"PIT","80","WR","10/12/1996"
"00-0035704","Drew  Lock",1,"SEA","2","QB","11/10/1996"
"00-0035704","Drew Lock",2,"SEA","3","QB","11/10/1996"
"00-0035705","Jalen  Thompson",1,"ARI","34","FS","07/18/1998"
"00-0035705","Jalen Thompson",2,"ARI","34","FS","07/18/1998"
"00-0035707","Devin  White",1,"LV","45","OLB","02/17/1998"
"00-0035707","Devin White",2,"TB","45","ILB","02/17/1998"
"00-0035708","Oshane Ximines",2,"NYG","53","OLB","12/07/1996"
"00-0035710","Daniel  Jones",1,"IND","17","QB","05/27/1997"
"00-0035710","Daniel Jones",2,"NYG","8","QB","05/27/1997"
"00-0035713","Brian  Burns",1,"NYG","","OLB","04/23/1998"
"00-0035713","Brian Burns",2,"CAR","53","OLB","04/23/1998"
"00-0035715","Derrick Gore",2,"WAS","40","RB","12/13/1994"
"00-0035717","Nick  Bosa",1,"SF","97","DE","10/23/1997"
"00-0035717","Nick Bosa",2,"SF","97","DE","10/23/1997"
"00-0035718","Quinnen  Williams",1,"NYJ","95","NT","12/21/1997"
"00-0035718","Quinnen Williams",2,"NYJ","95","NT","12/21/1997"
"00-0035719","Deebo  Samuel Sr.",1,"WAS","1","WR","01/15/1996"
"00-0035719","Deebo Samuel",2,"SF","19","WR","01/15/1996"
"00-0035726","Jakob  Johnson",1,"HOU","43","FB","12/15/1994"
"00-0035726","Jakob Johnson",2,"LV","47","FB","12/15/1994"
"00-0035743","Brett  Toth",1,"PHI","64","T","09/01/1996"
"00-0035743","Brett Toth",2,"PHI","64","T","09/01/1996"
"00-0035752","Chris Streveler",2,"NYJ","","QB","01/06/1995"
"00-0035757","Jacob  Bobenmoyer",1,"LV","50","LS","05/28/1997"
"00-0035757","Jacob Bobenmoyer",2,"LV","46","LS","05/28/1997"
"00-0035763","Malcolm Roach",2,"NO","","DT","06/09/1998"
"00-0035764","Calvin Throckmorton",2,"CAR","76","G","08/16/1996"
"00-0035769","Scotty Washington",2,"NE","","TE","07/26/1997"
"00-0035771","Mitchell Wilcox",2,"CIN","84","TE","11/07/1996"
"00-0035783","Tyler Hall",2,"LV","37","CB","10/31/1998"
"00-0035787","Jared Pinkney",2,"CHI","80","TE","08/21/1997"
"00-0035790","Ray Wilborn",2,"DEN","","ILB","04/01/1997"
"00-0035795","James  Pierre",1,"PIT","42","CB","09/16/1996"
"00-0035795","James Pierre",2,"PIT","42","CB","09/16/1996"
"00-0035804","Jonas Griffith",2,"DEN","50","ILB",NA
"00-0035806","JaMycal Hasty",2,"JAX","23","RB","09/12/1996"
"00-0035808","Jared Mayden",2,"BUF","","FS","06/24/1998"
"00-0035816","Niko Lalos",2,"NO","","DE","06/25/1997"
"00-0035821","Corliss  Waitman",1,"PIT","3","P","07/21/1995"
"00-0035821","Corliss Waitman",2,"NE","","P","07/21/1995"
"00-0035827","Ross  Matiscik",1,"JAX","46","LS","09/13/1996"
"00-0035827","Ross Matiscik",2,"JAX","46","LS","09/13/1996"
"00-0035829","Austen Pleasants",2,"LAC","","T","08/22/1997"
"00-0035831","James Robinson",2,"NYG","25","RB","08/09/1998"
"00-0035841","Benito  Jones",1,"MIA","95","DT","11/27/1997"
"00-0035841","Benito Jones",2,"DET","","DT","11/27/1997"
"00-0035844","Kirk Merritt",2,"NO","83","WR","01/05/1997"
"00-0035849","Rodrigo Blankenship",2,"TB","3","K","01/29/1997"
"00-0035850","Kameron Cline",2,"BUF","","DE","02/19/1998"
"00-0035853","Carter O'Donnell",2,"ARI","","T","12/23/1998"
"00-0035857","Chris  Williams",1,"CHI","91","DT","06/16/1998"
"00-0035857","Chris Williams",2,"KC","","DT","06/16/1998"
"00-0035858","Tino Ellis",2,"MIA","","DB",NA
"00-0035859","Blake  Gillikin",1,"ARI","12","P","01/21/1998"
"00-0035859","Blake Gillikin",2,"NO","4","P","01/21/1998"
"00-0035860","Tony Jones",2,"NO","34","RB","05/24/1966"
"00-0035862","Essang Bassey",2,"DEN","","CB","08/12/1998"
"00-0035864","Kendall Hinton",2,"DEN","9","WR","02/19/1997"
"00-0035876","Andre Baccellia",2,"ARI","","WR",NA
"00-0035881","Yasir Durant",2,"DEN","63","G","05/21/1998"
"00-0035889","Tommy  Townsend",1,"HOU","6","P","11/12/1996"
"00-0035889","Tommy Townsend",2,"KC","5","P","02/14/1995"
"00-0035890","Tershawn  Wharton",1,"CAR","99","DT","06/25/1998"
"00-0035890","Tershawn Wharton",2,"KC","98","DT","06/25/1998"
"00-0035891","Cody  White",1,"SEA","82","WR","11/28/1998"
"00-0035891","Cody White",2,"PIT","15","WR","11/28/1998"
"00-0035892","Darryl Williams",2,"JAX","","C","06/10/1997"
"00-0035895","Joe  Bachie",1,"IND","48","OLB","02/26/1998"
"00-0035895","Joe Bachie",2,"CIN","49","ILB","02/26/1998"
"00-0035900","Cole Christiansen",2,"KC","50","ILB","07/30/1997"
"00-0035903","Joe Gaziano",2,"ATL","92","DE","09/27/1996"
"00-0035904","Nathan Gilliam",2,"CIN","","G","07/06/1997"
"00-0035910","T.J. Smith",2,"MIN","","DT","04/19/1997"
"00-0035916","T.J. Carter",2,"LAR","","DE","09/15/1998"
"00-0035924","Jonathan Ward",2,"TEN","29","RB","09/30/1997"
"00-0035925","Jarren Williams",2,"DET","34","DB","07/18/1997"
"00-0035927","Breiden Fehoko",2,"PIT","96","NT","10/15/1996"
"00-0035928","Eric Banks",2,"ARI","","DT","01/30/1998"
"00-0035933","Michael Hoecht",2,"LAR","96","OLB","10/05/1997"
"00-0035934","Trishton Jackson",2,"MIN","","WR","03/09/1998"
"00-0035942","Christian  Rozeboom",1,"CAR","56","ILB","01/30/1997"
"00-0035942","Christian Rozeboom",2,"LAR","56","ILB","01/30/1997"
"00-0035944","Jonah  Williams",1,"NO","54","DE","08/17/1995"
"00-0035944","Jonah Williams",2,"LAR","","DE","11/17/1997"
"00-0035946","Myles Adams",2,"SEA","","DE","03/09/1998"
"00-0035950","Myles Hartsfield",2,"SF","38","FS","08/05/1997"
"00-0035956","Giovanni Ricci",2,"CAR","45","TE","10/16/1996"
"00-0035958","Sam Tecklenburg",2,"CAR","68","C","01/31/1997"
"00-0035961","Krys Barnes",2,"ARI","51","ILB","04/02/1998"
"00-0035962","Henry Black",2,"IND","41","SS","01/03/1997"
"00-0035969","Willington Previlon",2,"TB","","DT","05/19/1997"
"00-0035973","Patrick Taylor",2,"GB","27","RB","04/29/1998"
"00-0035975","Jake Bargas",2,"NO","","RB","11/28/1996"
"00-0035976","Dan Chisena",2,"PIT","85","WR","02/25/1997"
"00-0035984","Blake Lynch",2,"LAC","48","OLB","01/20/1999"
"00-0035985","David Moa",2,"LAC","","DT","06/14/1996"
"00-0035992","Trystan Colon-Castillo",2,"ARI","63","C","03/23/1998"
"00-0035993","Tyler Huntley",2,"BAL","2","QB","02/03/1998"
"00-0035995","Grayland Arnold",2,"HOU","35","FS","09/04/1997"
"00-0035997","Julian Good-Jones",2,"PHI","","T","03/02/1997"
"00-0035998","Michael Jacquet",2,"LAC","","CB","01/29/1997"
"00-0036002","Elijah Riley",2,"PIT","33","FS","06/12/1998"
"00-0036005","Noah Togiai",2,"ARI","","TE","07/06/1997"
"00-0036007","Raequan Williams",2,"CAR","","DT","02/14/1997"
"00-0036011","Bobby Price",2,"ARI","27","FS","04/25/1998"
"00-0036013","Arryn Siposs",2,"PHI","8","P","11/25/1992"
"00-0036015","Zack Johnson",2,"TEN","","G","11/14/1993"
"00-0036020","Salvon Ahmed",2,"MIA","26","RB","12/29/1998"
"00-0036024","Darrin Paulo",2,"DET","","T","03/05/1997"
"00-0036030","LaDarius Hamilton",2,"GB","","OLB","01/18/1998"
"00-0036032","Sean McKeon",2,"DAL","84","TE","12/28/1997"
"00-0036036","Terence  Steele",1,"DAL","78","T","06/04/1997"
"00-0036036","Terence Steele",2,"DAL","78","T","06/04/1997"
"00-0036037","Sam  Franklin Jr.",1,"BUF","28","FS","02/02/1996"
"00-0036037","Sam Franklin",2,"CAR","42","SS","02/02/1996"
"00-0036040","Juwan  Johnson",1,"NO","83","TE","09/13/1996"
"00-0036040","Juwan Johnson",2,"NO","83","TE","09/13/1996"
"00-0036045","Cam Gill",2,"TB","49","OLB","12/14/1997"
"00-0036048","John Molchon",2,"TB","","G","02/02/1997"
"00-0036050","Benning Potoa'e",2,"WAS","","DE","09/17/1996"
"00-0036052","Reid Sinnett",2,"CIN","7","QB","02/05/1997"
"00-0036059","Tyler Mabry",2,"SEA","85","TE","11/21/1996"
"00-0036077","Juju Hughes",2,"ARI","","FS","07/19/1998"
"00-0036080","Easop Winston Jr.",2,"SEA","","WR","12/10/1996"
"00-0036081","Broderick  Washington",1,"BAL","96","DE","12/04/1996"
"00-0036081","Broderick Washington",2,"BAL","96","DE","12/04/1996"
"00-0036082","Liam  McCullough",1,"ATL","49","LS","06/05/1997"
"00-0036082","Liam McCullough",2,"ATL","","LS","06/05/1997"
"00-0036083","Nick Bowers",2,"CIN","","TE","05/26/1996"
"00-0036084","Madre Harper",2,"PIT","","CB","10/13/1997"
"00-0036087","Myles Bryant",2,"NE","41","CB","01/02/1998"
"00-0036090","De'Jon Harris",2,"WAS","45","LB","11/01/1997"
"00-0036093","Bill Murray",2,"NE","","G","07/03/1997"
"00-0036096","J.J. Taylor",2,"NE","42","RB","01/04/1998"
"00-0036097","Kyahva Tezino",2,"SF","","LB","06/21/1997"
"00-0036101","Luq Barcoo",2,"PIT","","CB","07/27/1998"
"00-0036105","Nick Leverett",2,"TB","60","G","01/11/1997"
"00-0036110","Ja'Marcus Bradley",2,"PIT","84","WR","12/11/1996"
"00-0036114","A.J. Green",2,"CLE","38","CB","06/09/1998"
"00-0036118","Jovante Moffatt",2,"ARI","","SS","12/25/1996"
"00-0036120","Alex Taylor",2,"DAL","","T","04/29/1997"
"00-0036123","Brandon Walton",2,"TB","","G","03/18/1998"
"00-0036124","Khalil  Dorsey",1,"DET","30","CB","03/31/1998"
"00-0036124","Khalil Dorsey",2,"DET","31","CB","03/31/1998"
"00-0036130","Nnamdi  Madubuike",1,"BAL","92","DT","11/17/1997"
"00-0036130","Justin Madubuike",2,"BAL","92","DT","11/17/1997"
"00-0036132","Ben  Bredeson",1,"TB","68","G","02/20/1998"
"00-0036132","Ben Bredeson",2,"NYG","68","G","02/20/1998"
"00-0036133","James Proche",2,"BAL","11","WR","09/21/1996"
"00-0036139","Rico  Dowdle",1,"CAR","5","RB","06/14/1998"
"00-0036139","Rico Dowdle",2,"DAL","34","RB","06/14/1998"
"00-0036145","Lawrence Cager",2,"NYG","","TE","08/20/1997"
"00-0036147","Shyheim Carter",2,"TEN","","FS",NA
"00-0036148","Domenique Davis",2,"CIN","72","DT","02/28/1996"
"00-0036149","Javelin Guidry",2,"NYJ","40","CB","08/06/1998"
"00-0036151","Bryce  Huff",1,"SF","47","OLB","04/17/1998"
"00-0036151","Bryce Huff",2,"NYJ","47","DE","04/17/1998"
"00-0036152","Lamar Jackson",2,"KC","","CB","04/13/1998"
"00-0036157","Kristian Welch",2,"BAL","57","ILB","05/24/1998"
"00-0036158","J.K.  Dobbins",1,"DEN","27","RB","12/17/1998"
"00-0036158","J.K. Dobbins",2,"BAL","27","RB","12/17/1998"
"00-0036159","Joshua  Uche",1,"PHI","","OLB","09/18/1998"
"00-0036159","Josh Uche",2,"NE","55","OLB","09/18/1998"
"00-0036162","Tyler Bass",2,"BUF","2","K","02/14/1997"
"00-0036163","Justin Herron",2,"LV","75","T","11/27/1995"
"00-0036165","Isaiah Hodgins",2,"NYG","","WR","10/21/1998"
"00-0036166","Dane Jackson",2,"BUF","30","CB","11/29/1996"
"00-0036171","Aaron  Brewer",1,"MIA","55","G","10/28/1997"
"00-0036171","Aaron Brewer",2,"TEN","62","G","07/05/1990"
"00-0036173","Tommy Hudson",2,"DEN","89","TE","02/22/1997"
"00-0036176","Mason Kinsey",2,"TEN","","WR","08/29/1998"
"00-0036180","Kobe Smith",2,"NYG","","DT","06/23/1998"
"00-0036181","Teair  Tart",1,"LAC","90","DT","02/28/1997"
"00-0036181","Teair Tart",2,"TEN","93","DT","02/28/1997"
"00-0036182","Nick  Westbrook-Ikhine",1,"MIA","18","WR","03/21/1997"
"00-0036182","Nick Westbrook",2,"TEN","15","WR","03/21/1997"
"00-0036183","Kristian Wilkerson",2,"LV","","WR","01/10/1997"
"00-0036186","Isiah Brown",2,"LV","46","CB","04/25/1998"
"00-0036187","Reggie  Gilliam",1,"BUF","41","FB","08/20/1997"
"00-0036187","Reggie Gilliam",2,"BUF","41","FB","08/20/1997"
"00-0036189","Josh Thomas",2,"CAR","","SS","11/19/1996"
"00-0036192","A.J.  Epenesa",1,"BUF","57","DE","09/15/1998"
"00-0036192","A.J. Epenesa",2,"BUF","57","DE","09/15/1998"
"00-0036193","Anfernee Jennings",2,"NE","58","OLB","05/01/1998"
"00-0036194","Devin Asiasi",2,"CIN","86","TE","08/14/1997"
"00-0036195","Charlie  Heck",1,"TB","77","T","11/20/1996"
"00-0036195","Charlie Heck",2,"HOU","67","T","11/20/1996"
"00-0036196","Gabriel Davis",2,"BUF","13","WR","04/01/1999"
"00-0036197","Jake Fromm",2,"WAS","17","QB","07/30/1998"
"00-0036198","Mike  Onwenu",1,"NE","71","G","12/10/1997"
"00-0036198","Michael Onwenu",2,"NE","71","G","12/10/1997"
"00-0036199","Geno  Stone",1,"CIN","22","FS","04/19/1999"
"00-0036199","Geno Stone",2,"BAL","26","SS","04/19/1999"
"00-0036202","Dieter Eiselen",2,"CHI","60","G","06/10/1997"
"00-0036203","Keandre Jones",2,"CIN","47","ILB","09/24/1997"
"00-0036204","LaCale  London",1,"ATL","94","DT","08/05/1997"
"00-0036204","LaCale London",2,"ATL","","DT","08/05/1997"
"00-0036210","Badara Traore",2,"ARI","","T","03/12/1997"
"00-0036212","Tua  Tagovailoa",1,"MIA","1","QB","03/02/1998"
"00-0036212","Tua Tagovailoa",2,"MIA","1","QB","03/02/1998"
"00-0036213","Raekwon Davis",2,"MIA","98","NT","08/21/1997"
"00-0036214","Tyre Phillips",2,"NYG","74","T","01/29/1997"
"00-0036215","Danny  Pinter",1,"IND","63","C","06/19/1996"
"00-0036215","Danny Pinter",2,"IND","63","G","06/19/1996"
"00-0036216","Curtis Weaver",2,"MIN","","DE","08/03/1998"
"00-0036217","Blake Ferguson",2,"MIA","44","LS","04/21/1997"
"00-0036219","Marquez Callaway",2,"DEN","1","WR","03/27/1998"
"00-0036220","Derrick  Brown",1,"CAR","95","DE","04/15/1998"
"00-0036220","Derrick Brown",2,"CAR","95","DE","04/15/1998"
"00-0036221","Brandon  Jones",1,"DEN","22","FS","04/02/1998"
"00-0036221","Brandon Jones",2,"MIA","29","FS","10/06/1982"
"00-0036222","Isaiah  Rodgers",1,"MIN","2","CB","01/07/1998"
"00-0036223","Jonathan  Taylor",1,"IND","28","RB","01/19/1999"
"00-0036223","Jonathan Taylor",2,"IND","28","RB","01/19/1999"
"00-0036224","Jonathan  Greenard",1,"MIN","58","OLB","05/25/1997"
"00-0036224","Jonathan Greenard",2,"HOU","52","DE","05/25/1997"
"00-0036228","Dezmon Patmon",2,"BUF","","WR","08/06/1998"
"00-0036230","Prince Tega Wanogho",2,"KC","70","T","11/22/1997"
"00-0036231","Kyle  Dugger",1,"NE","23","SS","03/22/1996"
"00-0036231","Kyle Dugger",2,"NE","23","FS","03/22/1996"
"00-0036232","Harrison Bryant",2,"CLE","88","TE","04/23/1998"
"00-0036233","Donovan Peoples-Jones",2,"CLE","11","WR","02/19/1999"
"00-0036234","Logan Stenberg",2,"DET","71","G","03/18/1997"
"00-0036235","Shaquille Quarterman",2,"JAX","50","ILB","10/28/1997"
"00-0036236","Nick Harris",2,"CLE","53","C","07/23/1978"
"00-0036237","Larrell  Murchison",1,"LAR","52","DE","04/24/1997"
"00-0036237","Larrell Murchison",2,"LAR","91","DT","04/24/1997"
"00-0036238","John Penisini",2,"CAR","98","NT","05/31/1997"
"00-0036239","Jonathan Garvin",2,"GB","53","OLB","07/28/1999"
"00-0036240","Chris Jackson",2,"TEN","35","CB","04/13/1998"
"00-0036241","Bryce Hall",2,"NYJ","37","CB","11/05/1997"
"00-0036244","Colby  Parkinson",1,"LAR","84","TE","01/07/1999"
"00-0036244","Colby Parkinson",2,"SEA","84","TE","01/08/1999"
"00-0036246","Jon  Runyan",1,"NYG","76","G","08/08/1997"
"00-0036246","Jon Runyan Jr.",2,"GB","76","G","11/27/1973"
"00-0036247","Freddie Swain",2,"MIA","18","WR","08/04/1998"
"00-0036248","Austin  Jackson",1,"MIA","73","T","08/11/1999"
"00-0036248","Austin Jackson",2,"MIA","73","T","05/17/1999"
"00-0036249","Julian Okwara",2,"DET","99","OLB","12/27/1997"
"00-0036250","Tyler Davis",2,"GB","84","TE","04/02/1997"
"00-0036251","Zack Moss",2,"IND","20","RB","12/15/1997"
"00-0036252","Michael  Pittman",1,"IND","11","WR","10/05/1997"
"00-0036252","Michael Pittman",2,"IND","11","WR","08/14/1975"
"00-0036253","Julian  Blackmon",1,"NO","23","FS","08/24/1998"
"00-0036253","Julian Blackmon",2,"IND","32","FS","08/24/1998"
"00-0036254","Collin Johnson",2,"NYG","15","WR","09/23/1997"
"00-0036255","Denzel Mims",2,"DET","11","WR","10/10/1997"
"00-0036256","Colton  McKivitz",1,"SF","68","T","08/09/1996"
"00-0036256","Colton McKivitz",2,"SF","68","T","08/09/1996"
"00-0036258","Jonah  Jackson",1,"CHI","73","C","02/05/1997"
"00-0036258","Jonah Jackson",2,"DET","73","G","02/05/1997"
"00-0036259","Jauan  Jennings",1,"SF","15","WR","07/10/1997"
"00-0036259","Jauan Jennings",2,"SF","15","WR","07/10/1997"
"00-0036260","Javon  Kinlaw",1,"WAS","99","DT","10/03/1997"
"00-0036260","Javon Kinlaw",2,"SF","99","DT","10/03/1997"
"00-0036261","Brandon Aiyuk",2,"SF","11","WR","03/17/1998"
"00-0036262","DaVon  Hamilton",1,"JAX","52","DT","02/01/1997"
"00-0036262","Davon Hamilton",2,"JAX","52","DT","02/01/1997"
"00-0036264","Jordan  Love",1,"GB","10","QB","11/02/1998"
"00-0036264","Jordan Love",2,"GB","10","QB","11/02/1998"
"00-0036265","AJ  Dillon",1,"PHI","29","RB","05/02/1998"
